SMILES,density,melting,oxygen
*CC(*)(C)C(=O)OC1CCCC(C)C1,,,
*CC(*)(C)C(=O)OC1CC(C)CC(C)(C)C1,,,
*CC(*)(C)C(=O)Oc1ccccc1,1.24,,
*CC(*)(C)C(=O)Oc1ccccc1C,,,
*CC(*)(C)C(=O)OCc1ccccc1,1.1875,,
*CC(*)(C)C(=O)OCCc1ccccc1,,,
*CC(*)(C)C(=O)Oc1ccc2ccccc2c1,,,
*CC(*)(C)C(=O)OCCF,,,
*CC(*)(C)C(=O)OCCCl,1.32,,
*CC(*)(C)C(=O)OCCBr,,,
*CC(*)(C)C(=O)OCC(F)(F)F,1.4531,,
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,1.496,,
*CC(*)(C)C(=O)OC(C)C(F)(F)F,1.34,,
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,,,
*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,,,
*CC(*)(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,,,
*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)Cl,,,
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*CC(*)(C)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,,
*CC(*)(C)C(=O)OCc1ccccc1Cl,1.23,,
*CC(*)(C)C(=O)OCCO,1.285,106.68,
*CC(*)(C)C(=O)OCCOCC,1.169,,
*CC(*)(C)C(=O)OCC1CCCO1,,,
*CC(*)(C)C(=O)OCc1ccco1,,,
*CC(*)(C)C(=O)OCCN(C)C,,,
*CC(*)(C)C(=O)OCCN(CC)CC,,,
*CC(*)(C)C(=O)OCc1cccc([N+](=O)[O-])c1,,,
*CC(*)(Cl)C(=O)OC,1.49,,
*CC(*)(Cl)C(=O)OCC,1.39,,
*CC(*)(Cl)C(=O)OC(C)CC,1.24,,
*CC(*)(Cl)C(=O)OC1CCCCC1,1.25,,
*CC(*)C(N)=O,1.21,285.0,
*CC(*)C(=O)NC(C)C,1.159,172.5,
*CC(*)C(=O)N(CCCC)CCCC,1.02,,
*CC(*)C(=O)NCCCCCCCCCCCC,,-8.1,
*CC(*)C(=O)NCCCCCCCCCCCCCC,,17.9,
*CC(*)C(=O)NCCCCCCCCCCCCCCCC,,44.9,
*CC(*)C(=O)NCCCCCCCCCCCCCCCCCC,,57.9,
*CC(*)C(=O)NCCCCCCCCCCCCCCCCCCCCCC,,67.9,
*CC(*)C(=O)OC(CC)CC,,,
*CC(*)(C)C(=O)Oc1cccc(C)c1,,,
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,,
*CC(*)C(=O)OCCOC(F)(C(F)(F)F)C(F)(F)F,,,
*CC(*)C(=O)OCC(CC)CCCC,,,
*CC(*)C(=O)OCCCCCCCCC,,,
*CC(*)C(=O)OC1CCCCC1,1.104,,
*CC(*)C(=O)OC1CC(C)CC(C)(C)C1,,,
*CC(*)(C)C(=O)OCCCCCCCCCC,0.9696,,
*CC(*)(C)C(=O)OC1CC2CCC1(C)C2(C)C,,,
*CC(*)(Cl)C(=O)OCCC,1.3,,
*CC(*)(Cl)C(=O)OCCCC,1.24,,
*CC(*)(C#N)C(=O)OC,,,
*CC(*)C(=O)OCC(C)CC,,,
*CC(*)C(=O)OC(C)CCCCC,,,
*CC(*)C(=O)OC(C)CCCCCC,,,
*CC(*)C(=O)OCC(CC)CC,,,
*CC(*)C(=O)OCC(C)(C)C,,,
*CC(*)C(=O)OC(C)CC(C)C,,,
*CC(*)C(=O)OC(CCC(CC)CCCC)CC(C)C,,,
*CC(*)C(=O)OCCC#N,,,
*CC(*)C(=O)OCF,,,
*CC(*)C(=O)OCCOCCOC(F)(F)C(F)F,,,
*CC(*)C(=O)OCCSC,,,
*CC(*)C(=O)OCCCSC,,,
*CC(*)C(=O)OCCSCC,,,
*CC(*)C(=O)OCCCCSC,,,
*CC(*)C(=O)OCCCSCC,,,
*CC(*)C(=O)OCCSCC#N,,,
*CC(*)C(=O)OCCSCCC#N,,,
*CC(*)C(=O)OCCSCCCC#N,,,
*CC(*)C(=O)OCCCSCCC#N,,,
*CC(*)C(=O)OCCCCCCSCC#N,,,
*CC(*)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,1.043,,
*CC(*)C(=O)N1CCCCC1,0.99,,
*CC(*)C(=O)N1CCOCC1,1.238,,
*CC(*)C(=O)Oc1ccccc1,,,
*CC(*)C(=O)Oc1ccccc1C,,,
*CC(*)C(=O)Oc1cccc(C)c1,,,
*CC(*)C(=O)Oc1ccc(C)cc1,,,
*CC(*)C(=O)Oc1ccccc1C(C)(C)C,,,
*CC(*)C(=O)Oc1ccc(C(C)(C)C)cc1,,,
*CC(*)C(=O)Oc1ccc(OC)cc1,,,
*CC(*)C(=O)Oc1ccccc1C(=O)OC,,,
*CC(*)C(=O)Oc1ccccc1C(=O)OCC,,,
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,,,
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,,,
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,,,
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,,151.0,
*CC(*)C(=O)Oc1ccc(C(=O)OCCCC)cc1,,,
*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,1.236,280.0,
*CC(*)C(=O)OCc1ccccc1,,,
*CC(*)C(=O)OCCc1ccccc1,,,
*CC(*)C(=O)Oc1cccc(N(C)C)c1,,,
*CC(*)C(=O)N(C)c1ccccc1,,,
*CC(*)C(=O)Oc1ccc(C#N)cc1,,,
*CC(*)C(=O)OCc1ccc(C#N)cc1,,,
*CC(*)C(=O)Oc1ccccc1Cl,,,
*CC(*)C(=O)Oc1ccc(Cl)cc1Cl,,,
*CC(*)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,,
*CC(*)C(=O)Oc1cccc2ccccc12,,,
*CC(*)C(=O)N(C)C,,,
*CC(*)C(=O)NCCCC,,,
*CC(*)C(=O)NC(C)CC,,,
*CC(*)C(=O)NC(C)(C)C,,,
*CC(*)C(=O)N(C(C)C)C(C)C,,,
*CC(*)(C)C(=O)OCCCCC,1.042,,
*CC(*)(C)C(=O)OCC(CC)CCCC,,,
*CC(*)(C)C(=O)OCCC(C)(C)C,1.0,,
*CC(*)(C)C(=O)OC(C)C(C)(C)C,0.99,,
*CC(*)(C)C(=O)OCCC(C)CC(C)(C)C,,,
*CC(*)(C)C(=O)OCCOC,1.19,,
*CC(*)(C)C(=O)OCCOCCO,1.26,,
*CC(*)(C)C(=O)OCC(C)O,1.215,,
*CC(*)(C)C(=O)OCC(O)CO,,,
*CC(*)(C)C(=O)OCCNC(C)(C)C,,,
*CC(*)(C)C(=O)OCCC#N,1.24,,
*CC(*)(C)C(=O)OCC[N+](=O)[O-],1.354,,
*CC(*)(C)C(=O)OCCO[N+](=O)[O-],1.418,,
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,,,
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1.6382,,
*CC(*)(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,,,
*CC(*)(C)C(=O)OCCS(=O)CC,,,
*CC(*)(C)C(=O)O[Si](C)(C)C,,203.5,
*CC(*)(C)C(=O)OCC1(C)COCOC1,,,
*CC(*)(C)C(=O)OCC1(C)COC(C)(C)OC1,,,
*CC(*)(C)C(=O)OCC(C)(C)C1OCC(C)(C)CO1,,,
*CC(*)(C)C(=O)OC12CC3CC(CC(C3)C1)C2,,,
*CC(*)(C)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,1.052,,
*CC(*)(C)C(=O)Oc1ccc(CC#N)cc1,,,
*CC(*)(C)C(=O)Oc1ccc(C(=O)OC)cc1,,,
*CC(*)(CC)C(=O)OCC,,,
*CC(*)(CC(=O)OCC)C(=O)OCC,1.23,,
*CC(*)(CC(=O)OCCCC)C(=O)OCCCC,1.1,,
*CC(*)(C#N)C(=O)OCCCC,,,
*CC(*)(F)C(=O)OC,,,
*CC(*)(CF)C(=O)OC,,,
*CC(*)(CF)C(=O)OCC,,,
*CC(*)(Cl)C(=O)OC(C)C,1.27,,
*CC(*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,1.157,,
*CC(*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,1.126,,
*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,1.1,,
*CC(*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,1.075,,
*CC(*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,1.24,,
*CC(*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,1.21,,
*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,1.186,,
*CC(*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,1.155,,
*CC(*)C(=O)Oc1ccc(Cl)cc1,,,
*CC(*)(C)C(=O)Oc1ccc(C#N)cc1,,,
*CC(*)C(=O)OCCC(C)C,,,
*CC(*)C(=O)OCC(C)CCC,,,
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*CC(*)C(=O)OCCC(C)OC,1.1587,,
*CC(*)(C)C(=O)OC1CCC(C(C)(C)C)CC1,,,
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,,,
*CC(*)(C)C(=O)OCC(C)(C)C,,,
*CC(*)(C)C(=O)Oc1ccc(C(C)(C)C)cc1,,,
*CC(*)(CC(=O)OC)C(=O)OC,1.26,,
*C(*)C(=O)OCC,1.221,,
*C(*)C(=O)OC,1.295,,
*C(*)C(=O)OCCC,1.161,,
*CC(*)C(=O)Oc1ccc(C(=O)O)cc1,,252.0,
*CC(*)(C)C(N)=O,,,
*CC(*)(C)C(=O)Oc1ccc(C)cc1,,,
*C1C(=O)N(C2CCCCC2)C(=O)C1*,,,
*CC(*)(CC(=O)OCCCCC)C(=O)OCCCCC,,,
*CC(*)(CC(=O)OCCCCCC)C(=O)OCCCCCC,,,
*CC(*)(CC(=O)OCCC)C(=O)OCCC,1.18,,
*CC(*)(CC(=O)Oc1ccccc1C)C(=O)Oc1ccccc1C,1.135,,
*CC(*)(CC(=O)Oc1cccc(C)c1)C(=O)Oc1cccc(C)c1,1.11,,
*CC(*)(CC(=O)Oc1ccc(C)cc1)C(=O)Oc1ccc(C)cc1,1.07,,
*CC(*)(C#N)C(=O)OCC,,,
*CCC(C(=O)OCC)C(*)C(=O)OCC,,,
*CC(*)C(=O)OCCO,1.2785,,
*C1C(=O)N(c2ccccc2)C(=O)C1*,,400.0,
*C1C(=O)N(c2ccc(C)cc2)C(=O)C1*,,,
*CC(*)(C)C(=O)OCCOCCOCCO,1.24,,
*CC(*)(C)C(=O)Oc1ccc(C)cc1C,,,
*CC(*)(C)C(=O)Oc1cc(C)cc(C)c1,,,
*CC(*)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,55.0,
*CC(*)(C)C(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*CC(*)(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*CC(*)(C#N)C(=O)OCCCCCC,,,
*CC(*)(C)C(=O)OCC1CO1,,,
*CC(*)(C)C(=O)OCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1,,,
*CC(*)(C)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,
*CC(*)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,
*CC(*)C(=O)OCCCCCC(=O)Oc1ccc(-c2ccc(C#N)cc2)cc1,,,
*CCCC(*)(C)C(=O)O,,,
*CC(*)(C)C(=O)NC(=O)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,,,
*CC(*)(C)C(=O)NC(=O)OCCOc1ccc(S(=O)(=O)c2ccc(OCCO)cc2)cc1,,,
*CC(*)(C)C(=O)NC(=O)OC(C)COc1ccc(S(=O)(=O)c2ccc(OCC(C)O)cc2)cc1,,,
*CC(*)(C)C(=O)NC(=O)Oc1c(Br)cc(S(=O)(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,,,
*CC(*)(C)C(=O)NC(=O)OCCOc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCCO)c(Br)c2)cc1Br,,,
*CC(*)(C)C(=O)NC(=O)OC(C)COc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCC(C)O)c(Br)c2)cc1Br,,,
*CC(*)(C)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,,,
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,,,
*CC(*)(C)C(=O)OCCCCn1c2ccccc2c2ccccc21,,121.3,
*CC(*)C(=O)OCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,
*CC(*)C(=O)OCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,
*CC(*)C(=O)OCCCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,
*CC(*)C(=O)NCCCCCC(=O)O,,,
*CC(*)C(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,,,
*CC(*)(CCC(C)C(=O)OC)C(=O)OC,,,
*CC(*)C(=O)O[Na],1.48,,
*CC(*)C(=O)OC(C)CCC(CC)CCCC,,,
*CC(*)C(=O)OCCCCCCCCCC,,-53.0,
*CCC(C(=O)OC)C(*)C(=O)OC,,,
*CC(*)(C)C(=O)OCC#C,1.17,,
*CC(*)(C#N)C(=O)OCC(C)C,,,
*CC(*)(C#N)C(=O)OC(C)C,,,
*CC(*)(C#N)C(=O)OCCCCCCC,,,
*CC(*)(CO)C(=O)OCC,,262.0,
*CC(*)C(=O)NCCCCCCCC/C=C/CCCCCCCC,,,
*CC(*)(C)C(=O)Oc1ccc([N+](=O)[O-])cc1,,,
*C1C(=O)OC(=O)C1*,,195.5,
*CC(*)(C)C(=O)OCCCCCCCCOC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,,,
*CC(*)(C)C(=O)OCCOCCOCCOC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,,,
*CC(*)C(=O)OC1CCCCCCCCCCC1,1.05,,
*CC(*)F,1.38,200.0,
*CC(*)Cl,1.394,212.0,
*CC(*)(F)F,1.7704,170.0,
*CC(*)(Cl)Cl,1.8715,200.0,
*C(F)C(*)(F)F,2.04,197.6,
*C(*)(F)F,2.171,329.0,
*C(F)(F)C(*)(F)Cl,2.12,214.0,
*CC/C=C(/*)Cl,1.243,65.5,
*C(*)F,,,
*CC(*)(F)C(F)(F)F,,,
*C(F)(F)C(*)(F)C(F)(F)F,2.005,155.0,
*CC(*)C(F)(F)F,,,
*CC(*)C(F)(F)C(F)(F)F,,,
*CC(*)C(F)(F)C(F)(F)C(F)(F)F,,,
*CC(*)Br,2.17,117.0,
*C(=C(F)F)C(*)(F)F,1.99,126.0,
*CCC(F)(F)C(*)(F)Cl,1.67,241.0,
*CCC(F)(F)C(*)(F)F,1.7585,271.0,
*CC(*)(Br)Br,3.0275,,
*CC(F)(F)CC(*)(C(F)(F)F)C(F)(F)F,1.88,327.0,
*CC(*)CC(F)(F)F,,263.0,
*CCCCCCCCC(Cl)C(*)Cl,1.14,47.0,
*CCCCCCCCCCC(Cl)C(*)Cl,1.1,40.0,
*CCCC(Cl)C(*)Cl,1.4,175.0,
*CC(*)CCC(F)(F)F,,228.0,
*CC(F)(F)/C(F)=C(/*)Cl,,,
*/C=C(\F)C(F)(F)C*,,79.0,
*/C(F)=C(\F)C(F)(C(*)(F)F)C(F)(F)F,,,
*C(*)(F)Cl,,,
*C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*CC(*)CCI,,,
*CC(*)CCCCCCCCCI,,,
*CC(*)CCCI,,,
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(Cl)C1(F)F,,,
*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,,,
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C1(F)F,,,
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,,,
*/C(Cl)=C(\Cl)C(Cl)(Cl)C(*)(Cl)Cl,,,
*CCCCCC(Cl)C(*)Cl,,53.0,
*CC(*)CC(C)C(F)(F)F,,258.0,
*CCC(Cl)C(*)Cl,1.46,,
*/C=C/C(C*)(C(F)(F)F)C(F)(F)F,,112.0,
*CC/C=C(/*)C,0.9569,70.5,
*CC/C=C(/*)C,0.9153,35.5,
*/C=C/C(C)C*,0.97,95.0,
*/C=C/C(C)C*,1.015,53.0,
*CC/C(C)=C(/*)C,,268.0,
*CC/C(C)=C(/*)C,,198.0,
*/C=C/C(C*)CC,0.985,,
*/C=C/C(C*)CCC,,,
*C1C=CC(*)CC1,,280.0,
*CC/C=C(/*)Cl,1.257,,
*CC/C=C(/*)Cl,1.2585,70.0,
*CC(*)=C,1.07,125.0,
*CC(*)C=C,0.901,140.7,
*CC(*)/C=C/C,,10.0,
*CC(*)C=C(C)C,0.88,166.0,
*CC/C=C(/*)CCCCCCCCCC,,,
*CC/C=C(/*)C(C)(C)C,0.893,106.0,
*CC/C(C)=C(/*)C,0.905,,
*CC/C=C(/*)C,1.12,,
*/C=C/C(C)C(*)C,,81.0,
*/C=C/C(C)(C)C(*)(C)C,,265.0,
*/C=C/C(C(=O)OC(C)C)C(*)C(=O)OC(C)C,1.06,230.0,
*/C=C/C(C)C(*)C(=O)OCCCC,,,
*CC(C)/C=C(/*)C,0.96,195.8,
*/C=C/C=C/CC*,,250.0,
*C1C=CC(*)C1,,,
*CO*,1.425,177.0,
*OC(*)C,1.1055,165.0,
*OC(*)C(Cl)(Cl)Cl,2.012,,
*OC(*)CC,1.05,185.0,
*OC(*)(C)C,,60.0,
*OC(*)CCC,1.0,225.0,
*OC(*)C(C)C,,260.0,
*OC(*)CCC#N,1.22,165.0,
*OC(*)CCCC,,155.0,
*OC(*)CCC(=O)OC,,150.0,
*CCO*,1.203,62.6,
*CC(C)O*,1.0031,69.0,
*CC(CCl)O*,1.367,117.0,
*CC(O*)C(F)(F)F,1.64,119.0,
*CC(CBr)O*,,112.0,
*CC(CF)O*,,68.0,
*CC(CC)O*,0.968,,
*CC(C=C)O*,,74.0,
*CC(COC)O*,1.095,57.0,
*CC(C)(C)O*,1.0865,158.0,
*CC(C)(CCl)O*,,122.5,
*CC(CCCC)O*,0.9475,71.5,
*CC(O*)C(C)(C)C,0.995,144.75,
*CC(COCC)O*,1.025,,
*CC(COCC=C)O*,1.048,,
*CC(CC(C)(C)C)O*,,82.0,
*CC(COCCCC)O*,0.982,27.0,
*CC(CCCCCC)O*,0.959,86.5,
*CC(COCCCCCC)O*,0.966,44.0,
*CC(O*)c1ccccc1,1.151,149.0,
*CC(COc1ccccc1)O*,1.272,208.0,
*CC(COc1ccc(C)cc1)O*,,212.0,
*CC(COc1ccccc1C)O*,,191.0,
*CC(COc1cccc(C)c1)O*,,169.0,
*CC(COc1ccccc1Cl)O*,1.384,200.0,
*CC(COc1ccc(Cl)cc1)O*,,184.0,
*CC(COc1c(Cl)cc(Cl)cc1Cl)O*,,130.0,
*CC(COc1cccc2ccccc12)O*,,235.0,
*CC(COc1ccc2ccccc2c1)O*,,297.0,
*CC(COc1ccccc1C(C)C)O*,,128.0,
*OC(C)C(*)C,1.055,105.0,
*OC(C)(C)C(*)C,,196.0,
*OC(C)(C)C(*)(C)C,,300.0,
*OC(F)(F)C(*)(F)F,,,
*CCCO*,1.14,34.9,
*CC(C)(C)CO*,0.985,64.0,
*CC(CO)(CO)CO*,1.28,295.5,
*CC(CO*)(COCC)COCC,1.165,79.0,
*CC(CCl)(CCl)CO*,1.41,179.0,
*CC(CI)(CI)CO*,,290.0,
*CC(CBr)(CBr)CO*,,220.0,
*CCCCO*,1.02,37.3,
*CCCCCCO*,1.06,65.0,
*CCCCCCCCO*,1.03,79.75,
*CCCCCCCCCO*,1.025,73.0,
*CCCCCCCCCCO*,1.03,79.0,
*CCCCCCCCCCCCO*,1.025,83.0,
*CC1(CO*)CCCCC1,,152.0,
*CC1(CO*)CCC(C)CC1,,165.0,
*Oc1ccc(*)cc1,1.4165,262.0,
*Oc1cccc(*)c1,,59.0,
*Oc1c(C)cc(*)cc1C,1.061,258.75,
*Oc1c(C)cc(*)cc1C(C)CCC,,,
*Oc1c(C)cc(*)cc1C(C)CCCC,,,
*Oc1c(OC)cc(*)cc1OC,,287.0,
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1,1.1915,482.5,
*Oc1ccc(Cc2ccc(*)cc2)cc1,,140.0,
*OC1C(C)(C)C(*)C1(C)C,1.06,285.0,
*CC1CCC(COCO*)CC1,,82.0,
*CCOCO*,1.41,58.0,
*CCCCOCO*,1.185,27.0,
*CCCCCOCO*,1.14,37.5,
*CCCCCCOCO*,1.08,35.0,
*CCCCCCCCCOCO*,,55.0,
*CCCCCCCCCCOCO*,,57.0,
*CCCCCCCCCCCCCCOCO*,,69.0,
*CCCCCCCCCCCCCCCCCCOCO*,,72.0,
*CCCCCCOCCCCCCOCCCCCO*,,46.0,
*CCCCCCCCCCOCCCCCCOCCCCCCO*,,66.5,
*CCCCCCCCCCOCCCCCCCCCCOCCCCO*,,73.2,
*CCCCCCCCCCOCCCCCCCCCCOCCCCCO*,,72.3,
*CCCCCCCCCCOCCCCCCCCCCOCCCCCCO*,,75.25,
*CCCCSSCCCCO*,,,
*CCCCSSCCCCOCO*,,,
*CCSSCCOCO*,,,
*CCSSCCO*,,,
*CCSSSSCCO*,,,
*Oc1ccc(Sc2ccc(*)cc2)cc1,,340.0,
*Oc1ccc(SSCCCCSSc2ccc(*)cc2)cc1,,94.0,
*Oc1ccc(SSCCSSc2ccc(*)cc2)cc1,,155.5,
*Oc1ccc(SSCCCCCCCCCCSSc2ccc(*)cc2)cc1,,80.0,
*CCOCCOC(=O)CCCCCCCC(=O)O*,,-31.0,
*CCOCCOC(=O)CCCCCCCCC(=O)O*,1.128,46.5,
*CCOCCOCCOC(=O)CCCCCCCCC(=O)O*,,34.0,
*C(=O)OCCOC(=O)c1ccc(*)o1,1.433,211.0,
*OC(C)COCC(C)OC(=O)c1ccccc1C(*)=O,,,
*CCOCCOC(=O)c1cccc(C(=O)O*)c1,1.3165,90.0,
*CCOC(=O)c1ccc(O*)cc1,1.39,223.0,
*CCCC(=O)OCCOC(=O)c1ccc(O*)cc1,,85.0,
*CCCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,,45.0,
*CCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,,55.0,
*CCCCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,,55.0,
*CCCCCCCCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,,65.0,
*CC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,,50.0,
*CCCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,,60.0,
*CCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,,60.0,
*CCCCCCCCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,,72.0,
*CCOC(=O)Cc1ccc(O*)cc1,,172.0,
*CC(=O)OCCOC(=O)c1ccc(O*)cc1,,140.0,
*Oc1ccc(C(=O)OCCOC(=O)c2ccc(*)cc2)cc1,,134.0,
*CCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,1.3631,247.0,
*CCOc1cccc(C(=O)OCCOC(=O)c2cccc(O*)c2)c1,,141.0,
*CCCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)c(OC)c2)cc1OC,,105.0,
*CCCCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,1.2973,252.0,
*CCCCOc1cccc(C(=O)OCCOC(=O)c2cccc(O*)c2)c1,,100.0,
*CCOCCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)c(OC)c2)cc1OC,,118.0,
*Oc1ccc(C(=O)OCCCCCOC(=O)c2ccc(*)cc2)cc1,,70.0,
*Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(*)cc2)cc1,,74.0,
*CCOc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(O*)cc2)cc1,,175.0,
*CC(=O)NCCCCCCNC(=O)CO*,,172.0,
*CCCC(=O)NCCCCCCNC(=O)CCCO*,,187.0,
*CCCCC(=O)NCCCCCCNC(=O)CCCCO*,,180.0,
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCO*,,175.0,
*CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO*,,170.0,
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCO*,,158.0,
*CCOCC(=O)NCCCCCCNC(=O)CO*,,126.0,
*CCCNC(=O)CCCCC(=O)NCCCO*,,200.0,
*CCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,,138.0,
*CCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,,127.0,
*CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,,108.0,
*CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,,102.0,
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,,118.0,
*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,,122.0,
*CCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,,134.0,
*CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,,100.0,
*CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,,106.0,
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,,117.0,
*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,,128.0,
*CCCCCNC(=O)CCCCCOCCCCCC(=O)NCCCCCO*,,128.0,
*CCCCCNC(=O)CCCCCCOCCCCCCC(=O)NCCCCCO*,,129.0,
*CCCCCNC(=O)CCCCCCCCOCCCCCCCCC(=O)NCCCCCO*,,129.0,
*CC(=O)NCCCCCCNC(=O)Cc1ccc(O*)cc1,,180.0,
*CC(=O)NCCCCCCNC(=O)CCc1ccc(O*)cc1,,226.0,
*CC(=O)NCCCCCCNC(=O)COc1ccc(O*)cc1,,239.0,
*CCCNC(=O)c1ccc(C(=O)NCCCO*)cc1,,284.0,
*CCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,,242.0,
*CCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,1.178,243.0,
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO*)cc1,,234.0,
